ingresos_mensuales,cambios_ingreso,tdc_limite_credito,tdc_saldo_actual,porcentaje_utilizacion,riesgo_desempleo,prob_desempleo,variacion_score_crediticio,pago_minimo_mensual,pago_real_ultimo_mes,monto_ultimo_pago,dias_atraso_actual,monto_recuperado,historial_llamadas_realizadas,tasa_respuesta_llamadas,historial_sms_enviados,tasa_lectura_sms,historial_email_enviados,tasa_apertura_email,historial_whatsapp,tasa_respuesta_whatsapp,interaccion_negativa,num_interacciones_recientes,dias_desde_ultima_interaccion,edad,ocupacion,estado_civil,region,antiguedad_laboral,cambio_empleo_reciente,sentimiento_ultima_interaccion,tono_cliente,vulnerabilidad_detectada,nombre_tdc,fecha_ultimo_pago,fecha_ultimo_contacto,pago_30d,solucion_aceptada,resultado_convenio,canal_preferido_cliente,monto_gasto_salud_3m,numero_de_quejas
30521.01,-728.6454939,105133.03958209406,56551.25290895416,0.005379018,0.1752915371870798,0.2656438684517289,50,2010.870773,1317.9316392760052,1317.9316392760052,0,0,4,0.007242689,6,0.4911707294124292,3,0.5746176616492169,4,0.5847359188415885,0,17,6,36,Empleado,Casado,Centro,38,0,-0.320306978,Neutral,1,Clasica,09/08/2024,18:59.0,0,Congelacion_intereses,Pendiente,Llamada,2011.7783356225743,0
37153.78,-3356.602703,107504.6583100418,46289.74352935802,0.004305836,0.240729863,0.2784933845569587,-15,1205.0617225581304,3688.960689777556,3688.960689777556,30,20076.59503886416,3,0.5077088750678016,5,0.7034418701364323,9,0.3767009621420226,8,0.6023006381440968,1,25,6,39,Empleado,SOLTERO,Centro,11,0,1.471088720068979,Molesto,1,Oro,01/10/2024,18:59.0,0,Reestructuracion,Pendiente,Llamada,2608.0692968270782,0
75953.18,1660.9621358744505,158275.6645552328,84672.91904264188,0.005349712,0.134566749,0.2196291117174986,6,3387.0403068350065,4838.365516040048,4838.365516040048,0,0,2,0.6242258332905801,3,0.7407740822314394,2,0.3018937346732095,7,0.872370583,0,14,7,28,Jubilado,Casado,Centro,177,0,,Ansioso,1,Oro,04/10/2024,18:59.0,0,Reestructuracion,Fallido,Llamada,5958.177995098653,0
16405.08,-9019.163651,43139.94903639843,11159.136647849147,0.002586729,0.4007248,0.4330572425958917,32,365.3453763817916,948.3259425,948.3259425,0,0,3,0.3306638539430547,6,0.5764831972396729,1,0.5070929574150762,6,0.8547717051161025,0,16,7,27,Empleado,Casado,Oriente,121,0,-0.614394549,Neutral,1,Clasica,24/08/2024,18:59.0,0,Prorroga,Pendiente,SMS,1832.0575410178008,0
15450.82,721.2216410048214,32661.193096744013,12379.66875552074,0.00379033,0.1713246950915474,0.086247794,31,314.3074002317392,393.89125848313466,393.89125848313466,0,0,2,0.2637267089282971,1,0.8290754044839863,5,0.5624588913974535,2,0.6002228124240024,0,10,6,51,Independiente,Casado,Oriente,33,1,-0.719303017,Cooperativo,0,Clasica,22/08/2024,18:59.0,1,Congelacion_intereses,Exitoso,SMS,4146.7255423955685,0
23345.15,-5923.154428,66072.11031260775,29516.511062431407,0.004467318,0.151527839,0.3857721208496782,22,1208.186817025363,2741.206492357296,2741.206492357296,0,0,2,0.3714548689153064,2,0.5730060696825049,2,0.4286669151244499,12,0.3376556260831446,0,18,30,58,Empleado,Soltero,Norte,48,0,-2.547270173,Neutral,1,Black,23/09/2024,18:59.0,0,Ninguna,Pendiente,WhatsApp,442.7899372947852,0
44034.15,12.89213014464466,104818.47441113667,28110.94037197232,0.002681869,0.341430654,0.1932683382973921,56,706.0098177088743,1070.867847600197,1070.867847600197,0,0,5,0.3183501102316016,7,0.7234440809335521,5,0.5933584082639025,9,0.833437654,1,26,3,41,Independiente,Casado,Oriente,64,0,-2.589053438,Neutral,0,Clasica,17/08/2024,18:59.0,0,Congelacion_intereses,Exitoso,Email,6684.672306029006,0
37530.92,1383.7225769390225,80034.96991365698,15439.254595767889,0.001929064,0.2308030741788229,0.2533907410193169,48,448.3986968,880.0512932710876,880.0512932710876,45,8168.749727074668,6,0.359730387,1,0.7031184861134491,3,0.3509450087559969,5,0.7207182135909602,0,15,10,54,Desempleado,Casado,Norte,51,0,-1.296543451,Ansioso,1,Clasica,25/10/2024,18:59.0,0,Consolidacion,Pendiente,WhatsApp,1336.0876106061423,2
15718.39,1830.2985165847283,34780.783845089696,20793.776143286264,0.005978524,0.070448099,0.1532102998863347,1,821.1625383872921,607.1979146805783,607.1979146805783,120,5232.593625345498,2,0.329185913,8,0.3864881765711958,5,,10,0.5319641561724702,0,25,50,46,Empleado,Casado,Oriente,48,0,-2.785395469,Molesto,1,Oro,18/10/2024,18:59.0,0,Consolidacion,Pendiente,WhatsApp,3240.945643184782,1
42358.81,2021.183272554895,124859.69900823114,24767.050768134028,0.00198359,0.2975484299017936,0.4375596100009488,-37,912.9648380595452,797.0075735073528,797.0075735073528,15,8092.594254306022,0,0.1492164767008235,6,0.5243753427175817,4,0.7101421041856714,3,0.9160294014116518,1,13,13,34,Empleado,Soltero,Sur,127,0,2.537554653330832,Cansado,1,Platinum,18/10/2024,18:59.0,1,Congelacion_intereses,Exitoso,Llamada,1246.1545078315798,0
13085.66,-2636.646785,32631.19547731411,-12508.29454,,0.070176075,0.2696282255500017,7,452.30690012987327,163.5154291,163.5154291,45,4556.924474365112,2,0.5008441558806845,6,0.3311389521689363,8,0.3830425941014173,9,0.7978246526508279,1,25,5,46,Empleado,Viudo,Centro,36,0,-0.378549276,Neutral,1,Platinum,15/09/2024,18:59.0,0,Reestructuracion,Pendiente,WhatsApp,,0
16274.5,474.3865714378601,43491.48998587015,27114.561195727307,0.006234452,0.001997524,0.2265197341296092,59,952.6759235904374,886.6520998835389,886.6520998835389,15,1105.4524767828204,2,0.5173708738200297,5,0.2507172225449172,3,0.4551512530592231,9,0.7078899921563232,0,19,9,60,Independiente,Casado,Norte,40,0,-4.712882071,Molesto,1,Clasica,27/08/2024,18:59.0,0,Congelacion_intereses,Pendiente,Email,2913.2499825736127,0
25102.57,-1752.653874,80234.74523837466,15691.621991979924,0.001955714,0.109392056,0.4253322701339422,-41,692.9902211407639,808.1603770723071,808.1603770723071,15,274.2023864,3,0.2538004613584116,4,0.7113621318928617,6,0.2602370769753105,5,0.7854411310430799,1,18,65,41,Empleado,Casado,Norte,75,0,3.8562405852504686,Cooperativo,1,Oro,28/09/2024,18:59.0,1,Congelacion_intereses,Fallido,SMS,8853.943653106347,1
19301.56,-1896.864185,56248.92239787997,4551.882154029304,0.000809239,0.1291436510838448,0.2400584261123174,59,200,77.31864581520962,77.31864581520962,45,3155.759612122853,3,0.5036939796228337,8,0.7662748016235091,3,0.5801854207870695,11,0.7189710568759865,1,25,3,60,Desempleado,Casado,Occidente,44,0,10,Molesto,1,Black,20/10/2024,18:59.0,1,Congelacion_intereses,Pendiente,Email,625.7011501569037,0
45886.02,-275.4838529,118665.97653108709,106943.84713666618,0.009012174,0.08226242,0.3424597000702421,-17,3662.192412088423,8034.5598,8034.5598,45,20423.96463513252,1,0.2097805410565674,4,0.8103103945643014,4,0.4078968832785526,4,0.5874253250822808,0,13,17,22,Independiente,Casado,Oriente,52,0,1.1535143391738023,Ansioso,1,Oro,16/08/2024,18:59.0,0,Reestructuracion,Fallido,Llamada,2635.6054544513718,0
31946.79,-1052.241461,109318.6110805268,46835.00656679672,0.004284267,0.022922057,0.068253853,-103,2078.263689228611,1552.786251678759,1552.786251678759,0,0,4,0.4423856851402815,8,0.7687139650827293,9,0.2323637555991299,1,0.865282659,0,22,9,51,Desempleado,Casado,Centro,10,0,-1.958964253,Molesto,1,Clasica,18/08/2024,18:59.0,0,Consolidación,Pendiente,WhatsApp,391.3488986881653,0
77601.09,-2590.606899,167979.8718,55008.438401737614,0.003274704,0.3381830837579352,0.025047223,-29,1663.971415221867,2823.172431881045,2823.172431881045,90,9415.078462182611,6,0.2981057775703407,5,0.8771038729162004,12,0.5344093955752344,5,0.719830954,0,28,2,43,Independiente,Casado,Occidente,18,1,-3.849152696,Cansado,0,Black,04/08/2024,18:59.0,0,Pago_a_plazos,Pendiente,WhatsApp,1803.4175007027595,0
23194.92,804.8087955533853,53146.20445031949,38653.1877,0.007272991,0.095731505,0.3119953356043373,-60,991.7633023759664,2085.394409111588,2085.394409111588,120,4247.0294008536885,4,0.1098031306801819,7,0.7498438395856636,4,0.3784828314963768,7,0.7206240960773019,0,22,10,38,Empleado,Casado,Occidente,6,0,-7.175873328,Cansado,1,Clasica,07/10/2024,18:59.0,0,Pago_a_plazos,EXITOSO,SMS,4933.343505598849,0
25001.19,1371.3101523668786,83739.82248274748,64490.42390383469,0.007701285,0.062087888,0.3019199244678682,-48,2225.507837218427,1932.4521226740935,1932.4521226740935,0,0,2,0.5775445793047804,6,0.9022026876837188,5,0.1724416089013139,10,0.8227025982927753,0,23,3,43,Empleado,Casado,Sur,28,0,1.853671322117663,Cooperativo,1,Black,16/10/2024,18:59.0,0,Prorroga,Exitoso,Llamada,471.3711285244421,0
55616.19,-2152.926825,180779.47521028324,168561.7233005951,0.009324163,0.1186439672615641,0.4888330747386272,111,6813.1410079836905,9900.325476409109,9900.325476409109,0,0,2,0.2233296800275456,6,0.2373995290230269,5,0.7610618702289156,3,0.5162612340998733,1,16,24,22,Empleado,Casado,Norte,24,1,2.983815444690825,Cooperativo,1,Black,24/09/2024,18:59.0,1,Reestructuracion,Exitoso,WhatsApp,8200.112321785977,1
25474.86,-460.9508723,51487.17798025972,30700.943723904827,0.005962833,0.1243748593879776,0.1863731206028091,-23,891.0006808378921,336.8873180471798,336.8873180471798,90,4591.116484716563,1,0.3668571749976086,6,0.4118492221064794,4,0.6389984087662356,6,0.6532450697875793,0,17,24,39,Desempleado,Soltero,Norte,234,0,-0.354595037,Cooperativo,0,Black,28/09/2024,18:59.0,0,Ninguna,Exitoso,Email,4889.158707587676,0
65933.58,-418.0773598,222915.50575514737,95448.41122751588,0.00428182,0.3689107205166732,0.2677804980195601,7,2860.1661822374517,1797.8981398482017,1797.8981398482017,30,22271.17648042969,6,0.3475126886966813,7,0.4941853877339068,5,0.4565972607558791,4,0.2736716792924663,1,22,3,46,Independiente,Casado,Sur,37,0,-0.460646947,Cansado,1,Black,21/09/2024,18:59.0,0,Consolidacion,Exitoso,Email,417.1564086696563,2
37216.11,-377.6780861,67632.34662315682,30252.374697833093,0.004473063,0.1848516222220202,0.077707721,14,853.8215417721905,280.5951677112853,280.5951677112853,45,16798.384965884965,4,0.3746817415644496,10,0.514227157,5,0.098809754,4,0.6894040115449502,0,23,4,59,Independiente,Soltero,Sur,61,0,1.8455003619645027,Cansado,0,Oro,09/09/2024,18:59.0,1,Congelacion_intereses,Faliido,SMS,1187.214028188902,0
,-141.7860815,20970.874799998808,8282.13506,0.003949351,0.1478630343247052,0.4419990019229394,-10,266.55868475658303,818.7958450081877,818.7958450081877,15,1888.089207931016,5,0.7611769976071803,6,0.6451171379831301,4,0.3070377068783827,4,0.7196754104216982,1,19,0,35,Empleado,Soltero,Norte,16,0,7.807759177884217,Molesto,1,Platinum,26/08/2024,18:59.0,1,Congelacion_intereses,Fallido,WhatsApp,2200.2745685269915,1
54531.96,721.4679732738091,124003.71999593225,21137.17453390448,0.00170456,0.036378763,0.1328619586011976,-65,902.408593,786.5500134092001,786.5500134092001,15,669.7890385879633,2,0.2034241210941368,7,0.8389400483131397,5,0.4464384642959932,9,0.5733218507261644,0,23,19,32,Empleado,Divorciado,Norte,71,0,-0.175782414,Neutral,0,Platinum,29/09/2024,18:59.0,1,Pago_a_plazos,Exitoso,WhatsApp,3006.915502185907,1
46519.93,2919.600882568117,98655.60151473644,59761.662641588846,0.006057605,0.3481657873225459,0.5971231870155154,-47,1736.7415774307003,1459.934477621973,1459.934477621973,30,14543.064215506543,2,0.2993997558279537,3,0.684377756,5,0.2478123004538099,11,0.6499684690646554,0,21,7,35,Independiente,Casado,Norte,38,0,6.840456754833887,Cansado,1,Platinum,26/10/2024,18:59.0,1,Prorroga,Fallido,Email,1168.186049650892,0
47610.07,325.40856371237567,122015.39073512166,75129.79038286081,0.006157403,0.4130695329314213,0.438763988,-35,2272.608781478321,3698.8293880030815,3698.8293880030815,45,29865.596324508253,3,0.1905827933905048,3,0.7302793853850644,6,,2,0.4442100482858716,1,14,53,52,Empleado,Casado,Oriente,47,1,-0.061996171,Cooperativo,1,Clasica,18/10/2024,18:59.0,0,Pago_a_plazos,Exitoso,WhatsApp,3873.3125259932303,0
8547.66,-1275.117819,28421.31924243931,1487.2472415577454,0.000523286,0.1703157847891469,0.3805748398183097,-35,200,297.17938446021367,297.17938446021367,0,0,5,0.2437487301302258,5,0.3643410139740326,2,0.5897782433797115,1,0.966918015,1,13,8,45,Empleado,Casado,Norte,13,0,4.408849492954351,Neutra1,1,Clasica,13/10/2024,18:59.0,1,Reestructuracion,Fallido,Email,3604.291908,0
18073.57,-30.09023524,56679.19237256955,35787.38533,0.006314025,0.380399286,0.6459695785240049,14,1559.5389941723702,1318.8452147838482,1318.8452147838482,120,13458.498190659282,,0.2433998462233746,4,0.3106401408722433,5,0.3979903257799742,2,0.7905490053677566,1,13,12,35,Independiente,Divorciado,Centro,31,0,2.1703428927348627,Cansado,1,Black,20/08/2024,18:59.0,0,Reestructuracion,Fallido,Llamada,266.8484407815952,0
18897.35,-2657.622611,65082.79499218823,45922.50271889501,0.007056013,0.1458922346983915,0.1660309157432099,-3,1197.1403416868884,3046.879531245416,3046.879531245416,30,23209.26296775378,7,0.3980505500512746,5,0.7601099076473645,3,0.4053717290578041,5,0.9827022795480064,0,20,18,48,Empleado,Casado,Centro,40,0,2.868091390992124,Molesto,1,Clasica,24/09/2024,18:59.0,0,Prorroga,Exitoso,WhatsApp,2664.830933646022,0
16241.54,-2242.924637,44172.08412,21763.24149,0.004926922,0.2567982370021552,0.1434173763741345,-17,779.4694639348184,2103.530363803454,2103.530363803454,0,0,3,0.4457046668588454,5,0.8273780386438527,4,0.262053933,5,0.7991335900382691,1,17,4,43,Empleado,Casado,Centro,35,0,-2.717034792,Neutral,0,Platinum,25/08/2024,18:59.0,0,Consolidación,Fallido,WhatsApp,2427.0441424275086,0
76508.22,1081.0469491064785,204120.25155285368,138734.1380334745,0.006796687,0.2184925550510505,0.2886490135114197,1,4290.957603577603,1476.2710700086132,1476.2710700086132,0,0,5,0.5396463521235965,7,0.298026855,5,0.1013593352256417,5,0.6511317831033973,1,22,6,53,Empleado,Casado,Norte,98,0,0.734332974,Cansado,1,Platinum,20/10/2024,18:59.0,0,Congelacion_intereses,Exitoso,Llamada,262.40967134847307,0
26713.9,-6219.686543,48676.85004577497,17352.557976735803,0.003564848,0.1647098257635814,0.2687784065845123,-50,492.4319392696808,1237.9230369719676,1237.9230369719676,120,13289.737975548547,3,0.3792859191726508,6,0.7850431151789999,5,0.096870541,3,0.5982748856122593,0,17,2,33,Empleado,Viudo,Sur,91,0,-0.478519147,Cansado,1,Black,08/08/2024,18:59.0,0,Pago_a_plazos,Faliido,WhatsApp,3333.345610286472,0
26319.45,-541.8971251,55455.94682125604,24127.128385878776,0.004350684,0.072662301,0.1495599969072473,-55,853.2097417411542,204.2058086165956,204.2058086165956,0,0,4,0.5217143648106993,7,0.3155461281038044,5,0.2963833338112734,5,0.5160308578141997,0,21,44,38,Jubilado,Divorciado,Norte,141,0,-1.470899646,Molesto,1,Platinum,27/08/2024,18:59.0,0,Pago_a_plazos,Exitoso,Email,1550.1492185972097,0
37466.59,2320.127818480428,99134.89251,-83173.02706,,0.3474744799087878,0.1853599663319385,8,3375.065569921705,4594.835404842142,4594.835404842142,0,0,4,0.3319744583596774,2,0.3977973728234513,7,0.7605234929796143,6,0.6804022714847288,1,19,10,37,Empleado,Divorciado,Centro,44,0,2.3078389857250023,Temeroso,0,Platinum,20/09/2024,18:59.0,1,Ninguna,Fallido,SMS,4999.549765281399,0
37857.37,1009.9794670593808,116576.62144371988,51214.481564037866,0.004393203,0.050486939,0.1683680730411171,-30,1456.1343481633266,321.41409917290366,321.41409917290366,15,13558.659432424012,4,0.3503048743568236,7,0.4778844368989448,7,0.6884132806063213,10,0.9057123950909848,0,28,13,24,Empleado,Soltero,Norte,142,0,-2.727550321,Molesto,1,Black,15/10/2024,18:59.0,0,Ninguna,Fallido,WhatsApp,4527.624575173619,0
3637.55,2151.383007991238,11634.42861305511,7315.907585839651,0.006288154,0.069611153,0.2099147741693067,15,230.15507093976336,696.7068923051253,696.7068923051253,0,0,7,0.1502151203534444,5,0.6949133413931464,4,0.3853718049566584,3,0.9507503059151496,1,19,78,45,Empleado,Soltero,Centro,71,0,0.4250356896864852,Cansado,0,Oro,29/08/2024,18:59.0,1,Ninguna,Exitoso,WhatsApp,,0
18254.84,839.7844535893961,41649.380942397234,17538.89100240704,0.004211081,0.2386852158958985,0.1185704945827559,69,638.0106522743639,1326.3997917293063,1326.3997917293063,0,0,3,0.2005293400312344,5,0.8044668972480382,2,0.2565918861602583,9,0.4379593278961701,0,19,0,45,Independiente,Soltero,Occidente,12,0,-0.530347455,Ansioso,1,Oro,26/10/2024,18:59.0,0,Congelacion_intereses,Pendiente,Email,2988.159031785004,0
11525.61,4980.169470424014,34705.65533840175,2077.429231380879,0.000598585,0.1519438825750931,0.2012396772701297,56,200,291.69241744016813,291.69241744016813,0,0,0,0.4496785988725133,6,0.4240322417494374,1,0.7752379198897607,5,0.9669614936936316,0,12,40,42,Empleado,Soltero,Centro,22,1,5.020306673235369,Cansado,0,Platinum,14/08/2024,18:59.0,1,Congelacion_intereses,Pendiente,WhatsApp,1133.886575281308,0
34206.93,-3077.293522,109752.93657310744,50214.82373,0.00457526,0.088578333,0.3486294521102187,6,2150.015105726289,1574.5447733868418,1574.5447733868418,0,0,,0.3108332848767494,3,0.6103497172537394,1,0.7747191321887325,11,0.4639463754736216,0,25,5,39,Empleado,Divorciado,Centro,10,0,-0.683723899,Cooperativo,1,Black,03/09/2024,18:59.0,0,Ninguna,Pendiente,WhatsApp,3773.677377878388,0
22621.69,288.9593954384256,55132.847761524295,25419.65321825986,0.004610619,0.1477132486717817,0.1705084847706196,5,970.7508522445188,1639.933181555966,1639.933181555966,30,6993.563685495181,2,0.3793003941556837,5,0.5245791241154572,5,0.3167237628428222,8,0.7292248607683908,0,20,16,25,Empleado,Soltero,Centro,0,0,2.9846031652654017,Cooperativo,0,Oro,29/08/2024,18:59.0,1,Pago_a_plazos,Pendiente,Llamada,2681.9944610677044,0
27152.72,1818.6170713178867,80981.49309363496,46595.18371544306,0.005753806,0.2325373704101092,0.085441781,48,1851.039084821864,3333.379907279296,3333.379907279296,0,0,1,0.321979447,6,0.5040141822930775,5,0.4781633786216181,6,0.5766172363710348,1,18,11,36,Empleado,Soltero,Occidente,8,0,-0.7576682,Ansioso,1,Black,07/10/2024,18:59.0,0,Pago_a_plazos,Fallido,Llamada,2332.3046584697886,0
7730.19,-1054.783025,19660.794667835828,7685.090119911269,0.00390884,0.0152694,0.1265293600221932,68,208.92190779724208,208.53557497729065,208.53557497729065,120,2001.5393701792395,6,0.1066031290820577,7,0.6321097385018768,2,0.1079808698824705,6,0.6020738989901753,0,21,9,37,Empleado,Soltero,Sur,0,1,1.7431990742311974,Cansado,0,Black,05/08/2024,18:59.0,1,Consolidacion,Exitoso,Llamada,1302.7866456582897,0
22338.99,2946.753204191599,77641.59069,69853.71446,0.008996945,0.088280886,0.278167024,13,2692.9023758150597,4493.633120795807,4493.633120795807,45,44588.110489348444,5,0.2314648969355046,7,0.5363877747739438,4,0.5836016716804345,8,0.7844217045324227,0,24,9,32,Independiente,Soltero,Occidente,50,0,-1.746194024,Temeroso,1,Clasica,10/10/2024,18:59.0,0,Congelacion_intereses,Exitoso,SMS,6246.309602630165,2
52526.77,1511.4247738252352,95143.56783806316,51558.52855634767,0.005419024,0.2812078827793831,0.3727062061952858,90,1634.7073205306265,1856.309799362296,1856.309799362296,60,29308.96097092344,2,0.2238080646275578,5,0.6171300076942449,3,0.5348049108267908,9,0.7549122507637671,0,19,0,40,Desempleado,Soltero,Occidente,22,0,-0.447309371,Neutral,1,Platinum,08/08/2024,18:59.0,0,Prorroga,Fallido,Llamada,846.2312436212562,0
62671.98,-3729.503701,156954.86486354962,108278.9922119155,0.006898734,0.3091004447805049,0.1801386273731312,35,4251.888691346176,7306.2872105918095,7306.2872105918095,30,34085.59587880215,2,0.5194236814847006,5,0.8646786580763619,4,0.584257451,4,0.8136292678020564,0,15,12,46,Empleado,Casado,Centro,14,0,-4.301468907,Neutral,0,Clasica,25/09/2024,18:59.0,0,Reestructuracion,Exitoso,Email,3256.8503566169406,0
41411.67,905.3161081509148,93106.5983,32042.03544,0.003441436,0.051145053,0.1300505090177045,10,883.0888545680257,1204.4133824714297,1204.4133824714297,90,17938.542578451703,2,0.5756487583766582,4,0.640106223,3,0.3640435475280048,0,0.6704763637712958,1,9,1,64,Empleado,Casado,Sur,57,0,-2.313299778,Cansado,0,Black,17/10/2024,18:59.0,0,Prorroga,Exitoso,Email,1391.0488959786662,1
12072.93,1520.363897680777,39171.250873325946,23767.41431677335,0.006067566,0.087245634,0.2128299315187949,-49,871.3927695669798,504.9926532762313,504.9926532762313,15,9893.430141715316,0,0.324569078,3,0.8430171909764778,2,0.5395753619487212,3,0.91224893,0,8,5,44,Desempleado,Soltero,Centro,71,0,-3.074727727,Neutral,0,Platinum,13/09/2024,18:59.0,0,Reestructuracion,Fallido,Email,2494.143873046776,0
57276.24,4081.596130078108,131054.56181785726,45793.43507203632,0.003494227,0.3692614841883013,0.3218149751068095,48,1473.706381396326,267.4717179740696,267.4717179740696,0,0,1,0.5966318216352825,7,0.6238165214300344,2,,3,0.5637680909373559,1,13,11,45,Empleado,Casado,Norte,148,0,3.329313299,Neutral,1,Platinum,18/08/2024,18:59.0,1,Pago_a_plazos,Fallido,Llamada,935.8276025,0
41539.55,-448.5372301,113176.0536113473,84814.66464240049,0.007494047,0.1503771686683675,0.4301192428474252,-22,2845.767624559561,911.9956267701256,911.9956267701256,30,25096.492012439267,0,0.4602001154973909,5,0.6317930062885984,5,0.6490566149589315,4,0.8068917518156913,1,14,1,41,Independiente,Casado,Norte,41,0,7.5335613508078545,Cansado,1,Oro,18/09/2024,18:59.0,1,Pago_a_plazos,Pendiente,Llamada,1348.1093031617145,0
25076.5,1397.3791236812094,76695.42359012165,68643.66164049078,0.008950164,0.2767876621674855,0.1691360962760806,11,1865.3321082657144,3038.481154264972,3038.481154264972,60,28769.34049811268,6,0.3750147289730362,5,0.6424403643871921,8,0.5421745054718256,6,,0,25,1,22,Empleado,Soltero,Norte,24,0,0.086474464,Cansado,0,Platinum,13/09/2024,18:59.0,1,Pago_a_plazos,Pendiente,WhatsApp,929.0965547990444,0
